id,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,genres
003vvx7Niy0yvhvHt4a68B,0.00121,0.352,0.911,0,1,0.0995,-5.23,1,0.0747,148.033,4,0.236,alternative
4Ztau0Zq5wxFdqumGyIp9c,0.976,0.115,0.00144,0.717,2,0.125,-36.766,1,0.0497,70.972,3,0.0966,alternative
5E30LdtzQTGqRvNd7l6kG5,0.0678,0.588,0.521,0.149,10,0.123,-9.461,1,0.0329,85.012,4,0.337,alternative
72FGmNspFL56LlAmwM1Rzv,0.364,0.645,0.721,0.873,10,0.106,-8.9,0,0.0396,95.972,4,0.338,alternative
0d28khcov6AiegSCpG5TuT,0.00836,0.818,0.705,0.00233,6,0.613,-6.679,1,0.177,138.559,4,0.772,alternative
6fL0ojNRBeo07rsEHum6Jt,0.0994,0.549,0.673,0,4,0.103,-7.675,1,0.049,174.001,4,0.366,alternative
2K7xn816oNHJZ0aVqdQsha,0.0484,0.575,0.568,0.000417,9,0.286,-5.509,0,0.03,93.986,4,0.37,alternative
23KcbwlqEWoJH18wh2WEnO,0.994,0.475,0.00427,0.952,4,0.105,-28.282,0,0.0448,178.607,3,0.241,alternative
7zwn1eykZtZ5LODrf7c0tS,0.186,0.551,0.881,0.0791,7,0.152,-6.099,0,0.0542,88.036,4,0.387,alternative
52VXdotZnNwltZCaA1BdmS,0.0282,0.424,0.912,0.226,5,0.36,-4.502,1,0.0496,133.36,4,0.587,alternative
1fDFHXcykq4iw8Gg7s5hG9,0.312,0.416,0.762,0.804,2,0.0559,-7.385,1,0.0279,95.967,4,0.461,alternative
5Wz2pLAmzw8TXvFEbp7bz4,0.993,0.305,0.132,0.924,6,0.142,-21.391,1,0.041,134.354,4,0.0393,alternative
2DlHlPMa4M17kufBvI2lEN,0.000278,0.417,0.934,0.0015,7,0.132,-3.908,0,0.119,127.066,4,0.287,alternative
0InPS23TMqiiQlBneifjLL,0.000141,0.368,0.991,0.672,9,0.422,-3.237,0,0.323,136.092,3,0.0318,alternative
2iUmqdfGZcHIhS3b9E9EWq,0.00301,0.471,0.924,0,8,0.313,-3.906,1,0.0586,154.961,4,0.725,alternative
2OhqVSuGjW9EzBpfLe9dse,0.00935,0.616,0.552,0.835,2,0.369,-11.02,1,0.0274,131.968,4,0.395,alternative
70LcF31zb1H0PyJoS1Sx1r,0.0097,0.515,0.43,0.000133,7,0.129,-9.935,1,0.0372,91.844,4,0.104,alternative
2y4BjmOnbJB2SfgXpPK859,0.891,0.457,0.11,0.945,4,0.104,-24.692,0,0.0356,126.072,4,0.112,alternative
2hnMS47jN0etwvFPzYk11f,0.0268,0.682,0.765,3.42e-05,1,0.188,-5.021,0,0.0395,90.807,4,0.567,alternative
5WP538GVRBWRakIrVBWCSS,0.152,0.546,0.838,0.47,1,0.0693,-6.144,1,0.133,110.864,4,0.367,alternative
2Y0iGXY6m6immVb2ktbseM,0.0102,0.705,0.712,0.000855,6,0.1,-6.156,1,0.0385,97.512,4,0.62,alternative
1smghCB7wGjb4Spg0IocM1,0.0652,0.594,0.666,0,2,0.403,-8.284,0,0.101,192.789,4,0.683,alternative
3dPQuX8Gs42Y7b454ybpMR,0.0039,0.743,0.446,0.118,4,0.337,-7.807,0,0.0683,123.596,4,0.278,alternative
64AoulwFTOsRhLwPEwS53I,0.651,0.466,0.628,0.717,10,0.108,-6.901,1,0.0314,138.039,4,0.336,alternative
07MDkzWARZaLEdKxo6yArG,0.0153,0.773,0.47,0.000193,2,0.0851,-7.93,1,0.0299,94.995,4,0.399,alternative
3MiuFwdd1c2aCepdfjhSQE,0.155,0.621,0.92,0.89,10,0.136,-7.774,0,0.0682,144.035,4,0.611,alternative
6ZOBP3NvffbU4SZcrnt1k6,0.00664,0.545,0.865,1.1e-05,11,0.168,-5.708,0,0.0286,99.009,4,0.543,alternative
6Rt5MfCSRWFDFPKMT7LKPp,0.115,0.608,0.891,0,9,0.16,-6.635,0,0.0327,149.951,4,0.893,alternative
6TfBA04WJ3X1d1wXhaCFVT,0.00428,0.55,0.917,0,0,0.197,-3.159,1,0.0638,126.115,4,0.601,alternative
4C5b0yjGQCeQvqtWNu63hu,0.00027,0.46,0.983,5.14e-05,7,0.0877,-2.569,1,0.138,149.796,4,0.701,alternative
60a0Rd6pjrkxjPbaKzXjfq,0.00958,0.556,0.864,0,3,0.209,-5.87,0,0.0584,105.143,4,0.4,alternative
0Cu06uJUB4AjdmZNdvLrpi,0.152,0.546,0.838,0.47,1,0.0693,-6.144,1,0.133,110.864,4,0.367,alternative
0COqiPhxzoWICwFCS4eZcp,0.00721,0.331,0.943,2.06e-06,4,0.242,-3.188,0,0.0698,94.612,4,0.296,alternative
25ybzXW6jmwc9iE4Sm9crE,0.00576,0.392,0.565,0.97,10,0.109,-8.662,1,0.0542,146.681,4,0.134,alternative
3d9DChrdc6BOeFsbrZ3Is0,0.0576,0.559,0.345,0.000105,4,0.141,-13.496,1,0.0459,84.581,4,0.458,alternative
0z8rObgZJ2rmmn4ps4gRNL,0.707,0.325,0.411,0.0756,11,0.104,-9.751,0,0.11,81.827,4,0.255,alternative
0GO8y8jQk1PkHzS31d699N,0.00847,0.56,0.936,0,3,0.161,-5.835,1,0.0439,112.96,4,0.371,alternative
18MlLrfCkYOnKutil99GwY,0.00729,0.716,0.534,0.74,6,0.0682,-9.327,1,0.0531,123.003,4,0.271,alternative
64dLd6rVqDLtkXFYrEUHIU,0.0425,0.695,0.923,0.0469,1,0.116,-3.93,0,0.0522,108.014,3,0.551,alternative
5EgatQehYRkmT2V6S7XdAz,0.213,0.685,0.798,0.822,0,0.23,-13.492,0,0.0392,140.006,4,0.28,alternative
4fouWK6XVHhzl78KzQ1UjL,0.299,0.695,0.54,0,4,0.367,-5.692,1,0.0493,121.932,4,0.415,alternative
68sQBpOJmsVGfxp4E4MAGB,0.108,0.84,0.591,0,10,0.104,-8.358,0,0.375,167.097,4,0.624,alternative
1LzNfuep1bnAUR9skqdHCK,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175,alternative
3JJneCSDh1685L9OVvTiIo,0.788,0.399,0.451,7.26e-06,6,0.0839,-9.731,1,0.172,168.836,3,0.311,philippines-opm
6F9U58EHsIPgvQs5eb8O2J,0.691,0.38,0.339,0,3,0.12,-7.885,1,0.0338,100.607,4,0.0849,philippines-opm
5d9Rka4T0szdC1MobhtXrV,0.107,0.624,0.596,0,4,0.357,-9.288,1,0.0308,113.204,4,0.75,philippines-opm
5JCiqYJxcK4XO1mbQyPNdk,0.191,0.51,0.603,0.382,11,0.551,-9.691,0,0.0361,91.121,4,0.413,philippines-opm
6KfGuMyhHwuQtMSBvQ02pI,0.766,0.373,0.245,0.000365,5,0.0768,-12.45,1,0.0354,127.067,4,0.174,philippines-opm
3fZVIxJjV4kXYynsz1G5lr,0.0329,0.671,0.538,1.26e-06,4,0.28,-6.436,1,0.0584,123.946,4,0.298,philippines-opm
3RkOSf7DTVkwxLQYmWFSGz,0.474,0.701,0.417,0,5,0.173,-8.943,1,0.0504,162.985,4,0.752,philippines-opm
3MvtzgklFDhOAC3lQJR09S,0.228,0.536,0.775,0.000143,8,0.0947,-6.765,1,0.0394,151.393,4,0.485,philippines-opm
14NYrkbcxzarp4y7LlTtQF,0.219,0.359,0.399,0,2,0.0738,-8.174,1,0.0269,88.235,4,0.311,philippines-opm
1gE4gmsQm1yDBuiYwHWFED,0.476,0.689,0.361,0,5,0.178,-11.493,1,0.052,162.975,4,0.773,philippines-opm
2dzydxg33Wh5jEtHxhAc60,0.198,0.695,0.575,0,10,0.0614,-6.334,0,0.116,163.929,4,0.699,philippines-opm
2ExKb6Ag2WXob6FpkSeXhE,0.0222,0.684,0.817,2.19e-05,0,0.439,-5.499,1,0.0308,118.061,4,0.623,philippines-opm
0I5AI60Ts1Z1xNNjDLtW8P,0.0188,0.607,0.845,0,7,0.123,-3.111,1,0.0628,129.965,4,0.41,philippines-opm
1rsNREcYuQoHr5nOd4Cyu3,0.961,0.488,0.161,0.00168,4,0.107,-14.66,1,0.0283,140.087,4,0.263,philippines-opm
5uqNaW9UsB8rcNS5pwpTmt,0.249,0.787,0.564,0,11,0.0472,-8.242,1,0.267,88.955,4,0.756,philippines-opm
2h5cjNTM2gKzWc0d6WXhSr,0.0157,0.609,0.692,0,1,0.0864,-2.958,1,0.0259,116.959,3,0.454,philippines-opm
1NUw61RX4Wtmxw7CLiP4kP,0.766,0.373,0.245,0.000365,5,0.0768,-12.45,1,0.0354,127.067,4,0.174,philippines-opm
23xx852ectQgmp1G78zSpd,0.00205,0.562,0.703,0,1,0.15,-5.457,1,0.0361,122.986,4,0.538,philippines-opm
524ZmmWoTKxHR3z1pLsv7o,0.474,0.701,0.417,0,5,0.173,-8.943,1,0.0504,162.985,4,0.752,philippines-opm
4LEK9rD7TWIG4FCL1s27XC,0.537,0.613,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551,philippines-opm
5Sg09MvHqNWPWsYeuY2toY,0.00153,0.518,0.727,0.000152,1,0.0882,-5.947,1,0.0557,170.962,4,0.342,philippines-opm
6xB99ltI6FjcqhKWYd1FcB,0.721,0.585,0.436,1.31e-05,10,0.105,-8.761,1,0.0601,143.874,4,0.132,philippines-opm
3fWRjcmyiuRIodbyHH2c7A,0.635,0.537,0.278,0,7,0.121,-9.412,1,0.0288,124.934,3,0.33,philippines-opm
1pi3VCMlGVaXvrjlVOkBPN,0.575,0.493,0.394,0,2,0.267,-6.997,1,0.0366,152.03,4,0.375,philippines-opm
4vxA3aI7l73i0Hi819OQhH,0.619,0.686,0.475,0,4,0.501,-5.572,1,0.0748,86.353,4,0.743,philippines-opm
2pGp7wk76ZfbxYG5MRwfcs,0.0222,0.684,0.817,2.19e-05,0,0.439,-5.499,1,0.0308,118.059,4,0.623,philippines-opm
7Fw5i56my24ZBnGS7hFX2n,0.0749,0.681,0.709,0,9,0.266,-6.488,1,0.041,127.44,4,0.591,philippines-opm
4CFRURu4isX1qdhnWY6OwT,0.00107,0.39,0.581,0.865,7,0.175,-11.007,1,0.0329,133.96,4,0.525,philippines-opm
5QracIS4QLKeMoNZjza03E,0.0188,0.541,0.817,0,7,0.194,-4.937,1,0.0549,179.687,3,0.908,philippines-opm
0uswsFJFsf7eAE8ExcUv9G,0.444,0.453,0.656,0,0,0.106,-6.101,1,0.113,169.951,4,0.272,philippines-opm
66TgSkYVUd1ROgqlzYVQcX,0.774,0.519,0.246,2.35e-06,5,0.0946,-13.85,1,0.0396,90.121,4,0.108,philippines-opm
46FyIhNpuWTIxtKjALlZ9Y,0.0226,0.499,0.558,0.000558,8,0.0988,-7.756,0,0.0257,143.992,4,0.585,philippines-opm
7cyUglrvj2c8GTDVZqr9d9,0.0166,0.812,0.36,0.883,6,0.0723,-10.873,0,0.0463,104.998,4,0.366,philippines-opm
3B16FHKVkW9A7axdeJRDIa,0.686,0.594,0.577,0,0,0.307,-4.96,1,0.0457,76.215,4,0.537,philippines-opm
3pO8AS9mXlI85OsHbJa4Jf,0.246,0.544,0.61,3.62e-06,8,0.0869,-8.383,1,0.0635,125.869,4,0.447,philippines-opm
1X2cYhcDMfDtiRIYHZCpQu,0.538,0.532,0.623,7.28e-05,5,0.0925,-9.208,1,0.0331,89.937,4,0.403,philippines-opm
7oLe1cVRqLpoH2NozJ78mh,0.763,0.55,0.461,0.00485,1,0.0682,-10.907,1,0.0457,137.893,4,0.17,philippines-opm
4g6fklX0XsJ2bxVsYJtKG0,0.0328,0.705,0.783,0.115,5,0.0863,-4.344,0,0.0492,127.034,4,0.353,philippines-opm
7JOz78jlyXfA9K6rIoe9ks,0.561,0.7,0.583,0,1,0.0469,-6.848,0,0.0297,132.024,4,0.789,philippines-opm
2T9nYtO8DYm73Le2R9ET2F,0.102,0.697,0.675,0.00276,10,0.233,-9.772,0,0.08,134.544,4,0.447,philippines-opm
1CCXbOX4HG7lY1U4f2JZdb,0.157,0.489,0.75,0,6,0.0844,-2.365,1,0.0564,164.089,4,0.498,philippines-opm
1dF3KvaAsXCF5Xw1mbUadM,0.154,0.784,0.89,8.56e-06,3,0.228,-7.131,1,0.224,159.97,4,0.789,philippines-opm
6D9DwqiHiMKmy2V7HvN6zs,0.671,0.292,0.308,2.22e-06,4,0.102,-7.562,1,0.0305,98.487,4,0.198,philippines-opm
1iEtoBXbLHzDiwkkZgEEIe,0.859,0.706,0.274,0,10,0.0896,-10.75,1,0.0271,111.961,4,0.424,philippines-opm
6VGMhaUsZv3pIR5XSudgUX,0.00581,0.364,0.564,0.922,7,0.0608,-10.683,1,0.0331,131.772,4,0.602,philippines-opm
0Joa2uK51ZOdFz2KTmRXSm,0.86,0.33,0.282,3.1e-06,11,0.145,-8.523,1,0.0297,127.734,4,0.189,philippines-opm
1PybBpkSEB46GS1TF9n3e3,0.537,0.613,0.581,0.000345,0,0.25,-8.588,0,0.0424,130.033,4,0.551,philippines-opm
314NHz2hsnAMwRWpTnuemz,1.46e-05,0.455,0.908,0.717,1,0.1,-9.2,1,0.0435,155.004,4,0.512,philippines-opm
0kPmcPPkjoyfLhUwHLWrk0,0.00146,0.515,0.731,9.59e-05,1,0.0897,-5.934,1,0.0592,171.004,4,0.336,philippines-opm
35udfyDq0lbIcLWsTmuFwg,0.758,0.224,0.539,0.0138,6,0.368,-7.678,1,0.0403,79.728,4,0.335,philippines-opm
2F6FfZ4w8z3eJpSxPotVO5,0.00014,0.468,0.769,0.00124,4,0.271,-7.036,1,0.041,104.102,4,0.17,funk
4jVUvC6SLugVLsKbuFQYsZ,0.000235,0.704,0.942,0.841,7,0.142,-8.88,1,0.0999,116.997,4,0.234,funk
7jIujRjK5JKNrMCcAvYUTN,0.0379,0.672,0.777,0.00141,9,0.159,-4.238,0,0.0956,90.575,4,0.238,funk
4tb2xIVNkuRMfVne7AkcBZ,0.0438,0.719,0.513,0.366,7,0.261,-9.268,0,0.0365,127.002,4,0.518,funk
1Y13csEpu3TK5gQdzGLrd8,0.00114,0.579,0.812,0.00333,1,0.115,-6.509,0,0.0693,152.002,4,0.278,funk
7yqjmF55OL4Z64fXIT0u1Q,0.005,0.589,0.918,0.357,6,0.374,-4.935,0,0.201,144.938,4,0.92,funk
5uuJruktM9fMdN9Va0DUMl,0.0435,0.814,0.672,0,9,0.061,-12.068,1,0.0619,109.394,4,0.933,funk
5Kpd8ZD37Y4NzGvzx45Ks1,0.0453,0.669,0.752,0.069,1,0.133,-5.487,1,0.0488,116.815,4,0.55,funk
0uppYCG86ajpV2hSR3dJJ0,0.00244,0.666,0.936,0.086,7,0.153,-9.919,1,0.0476,91.577,4,0.776,funk
5gNsO0HAMcnPtYYQcA5o66,0.000698,0.691,0.909,0.772,0,0.231,-3.354,1,0.131,128.077,4,0.309,funk
1i6N76fftMZhijOzFQ5ZtL,0.0708,0.721,0.521,0.00545,2,0.127,-8.123,1,0.0613,123.118,4,0.942,funk
2nSIEWaJDpYhZEMciiIKUR,0.00175,0.645,0.927,0.0108,10,0.135,-4.229,0,0.279,128.03,4,0.527,funk
62LJFaYihsdVrrkgUOJC05,0.0135,0.898,0.271,0.00138,7,0.0461,-12.238,1,0.091,111.485,4,0.742,funk
1AE9PxMH8MWOtXYOzvpaQP,0.00417,0.667,0.98,0.791,1,0.0867,-4.246,1,0.044,129.972,4,0.964,funk
6m59VvDUi0UQsB2eZ9wVbH,0.00195,0.84,0.56,0.00417,6,0.633,-10.53,0,0.21,111.815,4,0.775,funk
7InuRbWrhmUYU5ymRoPXXi,0.0218,0.626,0.806,3.62e-06,5,0.112,-5.032,1,0.0349,118.011,4,0.392,funk
3IV4swNduIRunHREK80owz,0.00591,0.603,0.933,0,1,0.206,-3.358,1,0.171,96.306,4,0.709,funk
1lrToJG0lWyjaXbEzfKofL,0.927,0.394,0.418,0.976,0,0.166,-11.335,0,0.0274,82.0,4,0.321,funk
6KtLECDztnah63TNmV4Plw,0.000631,0.246,0.768,0.301,9,0.102,-7.48,1,0.0387,169.873,4,0.35,funk
5tJybzwKfxKu9PMbuq4Q5f,0.173,0.664,0.905,1.04e-06,5,0.0934,-6.163,0,0.233,120.048,4,0.903,funk
6b6IMqP565TbtFFZg9iFf3,0.245,0.667,0.599,0,0,0.107,-8.894,1,0.0291,127.935,4,0.971,funk
76d5KzQnKGFRVCxc6F0EBq,0.0869,0.624,0.877,0.816,9,0.0649,-6.61,1,0.0967,102.27,4,0.777,funk
4AE7Lj39VnSZNOmGH2iZaq,0.0578,0.874,0.63,0.00479,1,0.0582,-3.585,1,0.298,95.0,4,0.717,funk
6O7cOFmYBnxp0Le7D6XaHV,0.0555,0.56,0.479,0.652,1,0.117,-14.78,1,0.049,91.009,4,0.732,funk
5eU8qMd0TpaLqTGDZJaLDs,0.0713,0.801,0.723,0.154,10,0.0675,-4.985,0,0.0689,109.03,4,0.883,funk
1oPRXHyzC8LfyyVIon4gYF,0.544,0.738,0.408,0.694,1,0.0989,-8.624,1,0.0602,90.004,4,0.391,funk
1f2V8U1BiWaC9aJWmpOARe,0.0264,0.451,0.97,0.00355,0,0.102,-4.938,1,0.107,122.444,4,0.198,funk
1YZcvs19oFHvclK0eBlhLU,0.229,0.767,0.613,0.325,11,0.07,-14.684,0,0.0555,126.46,4,0.867,funk
6nJPHXRpKYv2yqtalEjKy5,1.88e-05,0.501,0.905,0.765,11,0.383,-5.721,0,0.0518,123.277,4,0.584,funk
4p7KpwkqtYlb2Ic3KCTWbY,0.172,0.7,0.489,0.0497,4,0.112,-9.36,1,0.0282,100.023,4,0.194,funk
3M8FzayQWtkvOhqMn2V4T2,0.782,0.619,0.22,1.19e-05,0,0.124,-13.843,1,0.0672,75.143,4,0.426,funk
4VVuDFMs3KFhG4Qqz1xT2h,0.929,0.396,0.437,0.931,0,0.119,-17.55,1,0.124,124.043,4,0.92,funk
3arKRnq9OUd7yq6LRwVW8I,0.0322,0.663,0.546,0.000572,5,0.107,-5.234,1,0.0269,88.171,4,0.656,funk
2pqDA40ebFXwZOCDJHz16v,0.194,0.624,0.821,0.442,0,0.112,-9.663,1,0.0591,122.515,4,0.515,funk
4pNiE4LCVV74vfIBaUHm1b,0.16,0.588,0.568,0,6,0.0792,-9.766,1,0.0672,106.938,4,0.952,funk
0KS4fusCqQlzhuvvnoqHOU,0.0103,0.664,0.954,0.000112,9,0.37,-5.623,0,0.468,123.253,4,0.567,funk
0XRbYXQUymj9SJkrr8YK5B,0.144,0.598,0.732,0,4,0.508,-7.013,1,0.425,172.329,4,0.595,funk
7DL3CQIa8G0RB4pyneuqez,0.000311,0.702,0.963,0.0468,6,0.227,-4.583,1,0.214,123.968,4,0.797,funk
7MF7QAodbGzNYav5ZfIhAY,0.271,0.595,0.379,2.81e-05,10,0.1,-12.058,0,0.0454,92.006,4,0.448,funk
6SGWA00OUdpfEyHWRJQjcK,0.0974,0.745,0.662,0,11,0.15,-8.368,0,0.304,102.291,4,0.543,funk
1SWVDBtw6h3tm9OehOkDhv,0.223,0.772,0.821,0,11,0.148,-0.14,0,0.25,91.921,4,0.77,funk
0pGI5hvxuOJ8XhXgzYJ7IQ,0.0791,0.704,0.31,0.852,7,0.104,-20.578,1,0.0905,88.785,4,0.513,funk
6Fe3Flc9SjE03pqwD6PVQl,0.156,0.663,0.697,0.0224,0,0.0663,-9.442,1,0.0473,166.001,4,0.744,funk
7wpCCglXrFoiGPIgQp0SRV,0.0214,0.572,0.86,0.121,7,0.337,-6.955,0,0.256,126.974,4,0.641,funk
6tDxrq4FxEL2q15y37tXT9,0.371,0.773,0.54,0,6,0.131,-7.123,1,0.103,84.115,4,0.322,funk
3Rcx4tCwOqZvpQtMLFGou1,0.0462,0.779,0.863,0.0339,4,0.107,-8.328,0,0.117,120.085,4,0.618,funk
6YbhspuOar1D9WSSnfe7ds,0.0897,0.553,0.652,0,0,0.111,-6.685,1,0.206,94.505,4,0.551,funk
4sRMscdFYLw5b73GoXx2l0,0.308,0.677,0.441,0.153,7,0.173,-13.279,1,0.0749,88.007,4,0.794,funk
05NpeTQWnzXS1d8ZqL4YFZ,0.00043,0.581,0.983,0.00654,5,0.0806,-3.291,0,0.0636,110.038,4,0.417,funk
1XCJO35d9oMHZCTA9vqlx7,0.0936,0.67,0.719,0.675,1,0.091,-6.34,1,0.0546,180.124,4,0.594,funk
62NRnDC6WGmyEPsOMtGTkU,0.117,0.81,0.444,0.397,9,0.0868,-12.165,0,0.0454,138.006,4,0.503,dub
26hfug5mIsPRRtBm0A5SrS,0.117,0.352,0.666,1.81e-06,1,0.0934,-4.909,1,0.0512,169.965,4,0.227,dub
3WGPgobue0nRLYPguRlln2,0.0564,0.719,0.349,0.883,5,0.118,-14.654,0,0.0957,74.358,4,0.542,dub
4fG8SvqBIl5a78ToOVPoei,0.117,0.352,0.666,1.81e-06,1,0.0934,-4.909,1,0.0512,169.965,4,0.227,dub
2WGJPC0YjOTZEzJ6D8DOPt,0.072,0.809,0.338,0.905,7,0.358,-16.461,1,0.202,150.548,4,0.551,dub
4FF6KwOAA4g9ZUuyJjDOk7,0.117,0.352,0.666,1.81e-06,1,0.0934,-4.909,1,0.0512,169.965,4,0.227,dub
5AVpn68nGYGJpW6LuTJ66I,0.000178,0.806,0.715,0.737,10,0.215,-8.662,0,0.149,126.434,4,0.822,dub
0npsdWL0SXUQNhMmshDkho,0.117,0.352,0.666,1.81e-06,1,0.0934,-4.909,1,0.0512,169.965,4,0.227,dub
7qHNjbUOurhMJaTmHTuREL,0.0234,0.625,0.451,0.904,1,0.218,-12.639,0,0.0338,141.002,4,0.264,dub
4328XbWYtIcN546IoHyZjh,0.0152,0.672,0.683,2.05e-05,7,0.134,-7.759,1,0.0491,140.057,4,0.19,dub
1rXdpFzWWJhMlr3UrcO4SJ,0.00219,0.764,0.637,0.83,6,0.0984,-7.672,0,0.0402,124.988,4,0.478,dub
4o7Rszx7VVCzrCr1RPlPot,0.0142,0.891,0.893,0.142,10,0.0768,-0.595,0,0.191,139.933,4,0.555,dub
28WZW42SK2V8L3zvrgCI4S,0.042,0.831,0.495,0.838,9,0.312,-11.318,1,0.0505,135.009,4,0.256,dub
0X214IiDWGaV68nzAnyGZW,0.0474,0.472,0.979,0.00032,11,0.128,-1.271,0,0.043,149.991,4,0.57,dub
5ZWxXpRZqpoj4Li1A3jA4k,0.0161,0.818,0.658,0.927,9,0.104,-9.685,1,0.0817,140.799,4,0.74,dub
4pWawf1Rq4qHDv4Ktqjg2D,0.0668,0.578,0.826,0.00074,0,0.367,-4.577,0,0.0796,117.048,4,0.216,dub
1JBuVpzMyyI89Zl82eIy1W,0.108,0.599,0.694,0.823,2,0.118,-8.127,1,0.0334,127.037,4,0.359,dub
5WSL7UTa38jMWoBzObD4BD,0.00108,0.524,0.601,0.601,0,0.398,-13.399,0,0.0335,139.972,4,0.314,dub
7qaV1QtNHDsbIliMD6AqfZ,0.000411,0.839,0.469,0.918,1,0.154,-9.747,1,0.428,79.144,4,0.573,dub
5uBKhKWTJ4E47rcLQqu3YH,0.34,0.801,0.641,4.5e-05,8,0.0693,-9.349,1,0.173,96.96,4,0.741,dub
2JNGEmNWyzOyFRQrOqDu0T,0.00288,0.851,0.654,0.909,0,0.564,-9.469,1,0.0455,127.998,4,0.674,dub
5iynCtpEY7mx4ou54tHBPH,0.128,0.78,0.427,1.75e-05,5,0.0697,-8.371,0,0.126,71.665,4,0.526,dub
69R2cy9661tyE7yqqGM7Ct,0.0296,0.72,0.546,0.71,1,0.0981,-13.245,1,0.0642,116.006,4,0.0807,dub
3Ge4joBTDMlsdDQ8qX7awX,0.0739,0.833,0.814,0.0308,9,0.116,-4.096,1,0.0395,140.046,4,0.106,dub
7J3G40gNul1g8NGQpleuv0,0.00111,0.567,0.966,0.761,11,0.152,-3.655,1,0.0404,159.985,4,0.351,dub
6fsW4bQWrrcwIvWHsbPQW4,0.00594,0.428,0.907,1.71e-06,4,0.129,-3.063,0,0.163,149.955,4,0.244,dub
3UkXNUFJp9niOZppEvz6gd,0.193,0.695,0.865,0.323,0,0.0552,-6.275,1,0.063,154.357,4,0.753,dub
4pioeMejnqa4T3QAEqwVA3,0.679,0.532,0.571,0,1,0.109,-6.291,1,0.041,144.912,4,0.475,dub
5MiDaeCMoBKVDrQZ01RvOh,0.00173,0.783,0.488,0.798,7,0.171,-7.663,1,0.0434,119.996,4,0.416,dub
30XZElqGTzvdg6clMAMcEp,0.0107,0.524,0.966,0.00327,10,0.439,-2.141,1,0.452,89.896,4,0.386,dub
57M4bv721v6BTPhAENbLWr,0.152,0.684,0.55,0.779,9,0.131,-13.463,0,0.0478,121.999,4,0.43,dub
0qwMoAstkTXlWE8lQJBRzY,0.00208,0.596,0.97,0.00419,11,0.101,-2.7,0,0.0691,150.003,4,0.279,dub
0RP6uxfvz1jjqKIKH4cIEv,0.0335,0.884,0.59,0.00011,1,0.0979,-10.403,0,0.242,156.02,4,0.717,dub
18cCBvygH6yEFDY0cYN3wT,0.00755,0.496,0.55,0.0122,2,0.0814,-5.418,1,0.034,90.036,4,0.144,dub
3kLluGix7SIXCXN9ttQVEM,0.0128,0.577,0.613,0.00216,7,0.367,-8.604,1,0.241,169.987,4,0.415,dub
0z6BBM8lek2dzvnuIOX1Wx,0.00437,0.504,0.945,0.000636,2,0.158,-4.585,1,0.175,149.958,4,0.37,dub
2wfurtVwsPaC78gUe45oeW,0.000714,0.614,0.548,0.565,1,0.127,-13.456,1,0.099,81.618,4,0.414,dub
5Cevkgj9FyNRFIwY3xSCn8,0.0463,0.506,0.744,6.62e-06,9,0.52,-3.605,1,0.042,76.056,4,0.396,dub
2GZt80MboXfYTGN3ege6EE,0.00181,0.585,0.917,0.747,4,0.438,-9.427,0,0.0353,157.963,4,0.765,dub
0A8bThZCsJkxFXsNZSf31s,0.000245,0.629,0.991,0.0304,8,0.139,-3.129,1,0.116,145.089,4,0.0552,dub
2imCNt3bPi5wjZL1jr3nel,0.0197,0.823,0.637,0.91,9,0.116,-8.29,0,0.0411,133.704,4,0.856,dub
7nPMsFa65oZMAUHNuTmTVP,0.101,0.821,0.612,0.000202,2,0.0368,-7.013,1,0.0637,137.46,4,0.864,dub
62GqfKToKGIIjhw2VeWcq2,0.00459,0.807,0.587,0.878,4,0.0827,-8.296,0,0.0625,121.995,4,0.966,dub
22IGm6PYN1THrPe1jFT5u6,0.113,0.731,0.95,0.000879,11,0.138,-0.411,1,0.0477,140.063,4,0.252,dub
1ODOwHByTcL728oS39NJOP,0.0279,0.584,0.426,0.927,7,0.125,-12.602,1,0.0741,78.529,4,0.431,dub
4cuBQhxCjoXW9EX2UqeQwo,0.00689,0.258,0.747,1.2e-06,4,0.37,-4.857,0,0.0417,120.619,4,0.321,dub
5pgrtsspHQRvfRLYjnM7Wo,0.126,0.788,0.391,0.876,5,0.0912,-12.827,1,0.0775,146.222,4,0.747,dub
1LVXkhEMVj4jUJKYMm3N77,0.0217,0.681,0.962,0.413,10,0.406,1.322,0,0.105,149.951,4,0.111,dub
0RccOdRDNVKEzWwX8MaVHc,0.00825,0.824,0.696,0.721,11,0.0624,-5.259,0,0.0414,135.455,4,0.775,dub
0PMNxtgeNSmPPp4aiA4T8F,0.0662,0.474,0.792,1.09e-06,5,0.277,-3.302,1,0.051,141.926,4,0.31,dub
6SluaPiV04KOaRTOIScoff,0.0745,0.546,0.643,0,6,0.213,-4.069,0,0.0437,181.838,4,0.704,swedish
4nyY8oVjbX2d4qzlpiVM5n,0.43,0.608,0.71,0,11,0.0903,-4.998,1,0.0636,124.985,4,0.613,swedish
29FNeqjOV2kPWGS55qhtGB,0.43,0.756,0.741,0.00113,9,0.0807,-6.426,0,0.0364,120.445,4,0.691,swedish
